algorithm, domain, instance, cost, generated, time, gen_per_sec
dfid, Pancake16, 2 1 0 14 3 4 5 6 7 8 9 10 11 12 13 15 , 3, 12016, 0.000448, 26821428.000000
dfid, Pancake16, 4 3 1 2 0 12 5 6 7 8 11 13 14 10 9 15 , na, na, na, na
dfid, Pancake16, 3 7 6 5 14 0 1 2 4 8 9 10 13 12 11 15 , 7, 854335750, 31.881138, 26797530.000000
dfid, Pancake16, 6 7 5 4 3 2 1 0 8 9 10 11 12 13 14 15 , 2, 320, 0.000012, 26666666.000000
dfid, Pancake16, 0 5 1 8 3 4 15 2 6 12 14 10 11 9 7 13 , na, na, na, na
dfid, Pancake16, 10 9 6 0 1 5 7 8 4 3 2 11 12 13 14 15 , 6, 84557070, 3.190245, 26504884.000000
dfid, Pancake16, 15 14 13 12 11 10 9 8 7 6 5 4 3 0 1 2 , 2, 3213, 0.000120, 26775000.000000
dfid, Pancake16, 1 2 3 4 5 6 7 8 9 10 11 12 13 0 14 15 , 2, 2730, 0.000102, 26764706.000000
dfid, Pancake16, 7 11 12 13 14 10 9 8 6 5 4 3 2 1 0 15 , 4, 310928, 0.011506, 27023120.000000
dfid, Pancake16, 3 12 0 8 7 9 11 10 13 6 5 15 14 2 1 4 , na, na, na, na
dfid, Pancake16, 1 0 8 7 6 5 4 3 2 9 10 11 12 13 14 15 , 4, 66563, 0.002490, 26732128.000000
dfid, Pancake16, 10 0 1 9 14 3 2 12 8 7 13 15 6 5 4 11 , na, na, na, na
dfid, Pancake16, 3 4 5 6 7 1 12 11 8 9 2 0 10 13 14 15 , na, na, na, na
dfid, Pancake16, 12 13 14 11 10 9 8 7 6 5 4 3 2 1 0 15 , 2, 635, 0.000024, 26458332.000000
dfid, Pancake16, 0 1 2 3 9 8 10 11 12 13 14 15 4 5 6 7 , 6, 31265357, 1.163854, 26863640.000000
dfid, Pancake16, 12 7 9 13 14 10 11 15 3 0 4 6 5 2 1 8 , na, na, na, na
dfid, Pancake16, 7 10 0 3 8 9 13 12 1 2 6 11 14 15 5 4 , na, na, na, na
dfid, Pancake16, 9 10 11 12 2 1 8 0 4 5 6 3 7 13 14 15 , 8, 6162523961, 230.491013, 26736506.000000
dfid, Pancake16, 14 13 3 0 7 9 2 6 10 8 4 15 1 12 11 5 , na, na, na, na
dfid, Pancake16, 7 2 1 13 15 14 8 5 0 3 10 6 11 12 4 9 , na, na, na, na
dfid, Pancake16, 3 8 9 6 11 4 14 0 1 7 15 2 10 5 12 13 , na, na, na, na
dfid, Pancake16, 7 6 5 4 3 2 8 9 10 11 12 13 1 0 14 15 , 3, 17276, 0.000641, 26951638.000000
dfid, Pancake16, 11 10 1 2 3 12 15 13 4 5 6 7 8 9 0 14 , na, na, na, na
dfid, Pancake16, 3 2 1 0 6 7 8 9 10 11 12 13 4 5 14 15 , 3, 35317, 0.001309, 26980138.000000
dfid, Pancake16, 13 4 15 6 7 12 10 3 5 1 9 2 11 14 0 8 , na, na, na, na
dfid, Pancake16, 14 7 0 5 13 4 10 15 12 6 2 8 3 9 11 1 , na, na, na, na
dfid, Pancake16, 0 1 2 6 5 4 3 7 8 9 10 11 12 13 14 15 , 3, 18648, 0.000692, 26947978.000000
dfid, Pancake16, 12 3 2 1 0 6 7 8 9 4 11 10 5 13 14 15 , 6, 99347925, 3.707019, 26799950.000000
dfid, Pancake16, 14 12 10 15 13 5 4 3 6 11 8 7 0 1 2 9 , na, na, na, na
dfid, Pancake16, 6 7 8 9 10 12 13 3 2 11 14 15 5 4 1 0 , 8, 7355444907, 274.456543, 26800034.000000
dfid, Pancake16, 13 12 6 10 7 9 4 1 2 15 8 11 0 5 3 14 , na, na, na, na
dfid, Pancake16, 3 2 1 0 4 5 11 10 9 8 7 6 12 13 14 15 , 4, 157749, 0.005833, 27044232.000000
dfid, Pancake16, 7 6 5 4 3 1 0 2 8 9 10 11 12 13 14 15 , 3, 21332, 0.000791, 26968394.000000
dfid, Pancake16, 10 9 8 7 6 5 4 3 11 2 0 1 12 13 14 15 , 4, 315179, 0.011646, 27063284.000000
dfid, Pancake16, 12 3 10 9 14 2 5 8 11 1 7 6 13 0 4 15 , na, na, na, na
dfid, Pancake16, 4 1 2 3 9 8 7 13 0 12 10 11 14 15 5 6 , na, na, na, na
dfid, Pancake16, 5 7 8 0 9 15 14 13 12 11 10 6 1 2 3 4 , 8, 3599314016, 134.648132, 26731258.000000
dfid, Pancake16, 3 4 13 12 11 10 9 8 7 6 5 0 1 2 14 15 , 4, 442599, 0.016373, 27032250.000000
dfid, Pancake16, 12 13 14 11 10 9 8 7 6 5 4 3 2 1 0 15 , 2, 635, 0.000024, 26458332.000000
dfid, Pancake16, 6 3 2 1 0 7 8 9 10 11 12 13 14 15 5 4 , 4, 582287, 0.021851, 26648072.000000
dfid, Pancake16, 15 14 13 9 10 8 7 6 5 4 3 2 1 0 11 12 , 4, 658915, 0.026076, 25269022.000000
dfid, Pancake16, 12 9 10 5 6 4 1 0 2 11 13 7 8 3 14 15 , na, na, na, na
dfid, Pancake16, 11 10 9 8 7 6 5 12 13 15 14 4 3 2 1 0 , 4, 278041, 0.010346, 26874250.000000
dfid, Pancake16, 5 4 2 13 11 14 15 10 9 3 6 8 1 12 0 7 , na, na, na, na
dfid, Pancake16, 4 3 2 1 0 5 13 12 11 10 9 8 7 6 14 15 , 4, 205452, 0.007689, 26720250.000000
dfid, Pancake16, 6 5 4 3 0 1 2 7 8 9 10 11 12 13 14 15 , 2, 1314, 0.000049, 26816328.000000
dfid, Pancake16, 2 3 6 4 14 12 13 10 5 15 1 7 0 8 9 11 , na, na, na, na
dfid, Pancake16, 4 5 6 3 2 1 0 14 9 10 11 12 13 8 7 15 , 6, 20805139, 0.777615, 26755064.000000
dfid, Pancake16, 6 7 8 9 10 11 12 13 14 5 4 3 0 1 2 15 , 3, 26621, 0.000993, 26808660.000000
dfid, Pancake16, 4 3 11 1 7 6 5 0 12 13 2 14 10 9 8 15 , na, na, na, na
dfid, Pancake16, 7 15 14 1 0 8 9 10 11 5 6 12 2 4 3 13 , na, na, na, na
dfid, Pancake16, 0 3 12 13 14 11 10 9 8 7 6 5 4 2 1 15 , 6, 40896981, 1.522345, 26864464.000000
dfid, Pancake16, 7 6 5 4 13 14 15 3 9 10 11 8 12 0 2 1 , na, na, na, na
dfid, Pancake16, 5 6 4 3 2 1 0 7 8 9 10 11 12 13 14 15 , 2, 305, 0.000012, 25416666.000000
dfid, Pancake16, 7 8 9 6 5 4 3 2 1 0 10 11 12 13 14 15 , 2, 560, 0.000021, 26666666.000000
dfid, Pancake16, 6 5 4 0 1 2 3 7 8 9 10 11 12 13 14 15 , 2, 1329, 0.000050, 26580000.000000
dfid, Pancake16, 1 2 3 4 5 6 0 7 8 9 10 11 12 13 14 15 , 2, 1148, 0.000043, 26697674.000000
dfid, Pancake16, 13 12 11 10 9 8 0 1 7 6 5 4 3 2 14 15 , 3, 39763, 0.001477, 26921464.000000
dfid, Pancake16, 15 14 6 7 8 9 10 11 3 0 2 1 12 13 4 5 , na, na, na, na
dfid, Pancake16, 4 7 14 0 10 15 8 11 9 6 3 1 13 2 5 12 , na, na, na, na
dfid, Pancake16, 14 9 10 2 15 13 6 8 1 5 4 7 11 12 3 0 , na, na, na, na
dfid, Pancake16, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 , 0, 1, 0.000000, inf
dfid, Pancake16, 13 14 0 8 5 6 2 11 12 7 3 1 9 10 15 4 , na, na, na, na
dfid, Pancake16, 10 9 8 0 1 2 3 4 5 6 7 11 12 13 14 15 , 2, 2233, 0.000088, 25375000.000000
dfid, Pancake16, 14 13 6 11 12 1 5 7 8 2 3 4 0 9 10 15 , na, na, na, na
dfid, Pancake16, 0 1 2 3 4 5 12 13 11 10 9 8 7 6 14 15 , 4, 561504, 0.020799, 26996682.000000
dfid, Pancake16, 1 0 11 12 10 9 2 3 4 5 13 14 15 8 7 6 , 7, 672222141, 25.118280, 26762268.000000
dfid, Pancake16, 4 5 11 12 13 14 3 2 6 7 8 9 10 0 1 15 , 6, 48854294, 1.820169, 26840528.000000
dfid, Pancake16, 15 7 12 0 1 5 8 4 11 10 6 3 2 13 9 14 , na, na, na, na
dfid, Pancake16, 1 7 11 4 3 10 8 5 12 2 13 9 15 6 0 14 , na, na, na, na
dfid, Pancake16, 5 3 13 4 14 8 15 0 1 6 7 12 11 2 9 10 , na, na, na, na
dfid, Pancake16, 13 12 8 1 3 9 15 14 11 5 2 6 7 0 4 10 , na, na, na, na
dfid, Pancake16, 8 2 1 6 9 10 4 3 11 12 0 15 14 13 5 7 , na, na, na, na
dfid, Pancake16, 12 14 4 10 1 9 2 5 8 6 0 3 15 7 11 13 , na, na, na, na
dfid, Pancake16, 13 9 10 11 7 3 2 12 8 6 5 4 0 1 14 15 , na, na, na, na
dfid, Pancake16, 3 6 12 1 7 13 11 5 0 14 15 10 9 8 2 4 , na, na, na, na
dfid, Pancake16, 15 14 13 12 11 10 9 8 0 1 2 3 4 5 7 6 , 3, 44828, 0.001663, 26956104.000000
dfid, Pancake16, 5 6 7 8 4 3 2 1 0 9 10 11 12 13 14 15 , 2, 756, 0.000029, 26068964.000000
dfid, Pancake16, 1 2 3 13 14 12 4 0 5 6 7 8 9 10 11 15 , 6, 50986453, 1.900365, 26829820.000000
dfid, Pancake16, 0 1 2 3 4 5 8 9 10 11 12 13 7 6 14 15 , 4, 562347, 0.020872, 26942650.000000
dfid, Pancake16, 0 4 11 10 9 5 6 13 15 3 2 12 8 1 14 7 , na, na, na, na
dfid, Pancake16, 0 1 8 5 6 7 12 11 10 4 2 3 9 13 14 15 , na, na, na, na
dfid, Pancake16, 10 11 9 8 7 6 0 5 1 2 3 4 12 13 14 15 , 5, 1045911, 0.038602, 27094738.000000
dfid, Pancake16, 8 10 6 12 3 14 15 9 4 13 7 0 11 2 1 5 , na, na, na, na
dfid, Pancake16, 5 9 14 8 2 6 4 3 7 13 12 10 11 15 1 0 , na, na, na, na
dfid, Pancake16, 13 14 12 0 1 4 7 8 11 10 9 3 2 6 5 15 , 8, 3249454998, 121.012321, 26852266.000000
dfid, Pancake16, 12 11 10 9 8 4 3 2 1 0 5 6 7 13 14 15 , 3, 37201, 0.001380, 26957246.000000
dfid, Pancake16, 7 6 5 4 3 8 9 10 11 12 2 1 0 13 14 15 , 3, 13885, 0.000515, 26961164.000000
dfid, Pancake16, 5 11 7 13 12 8 1 0 2 10 9 4 14 6 15 3 , na, na, na, na
dfid, Pancake16, 7 12 8 3 15 2 6 10 9 0 14 13 1 11 5 4 , na, na, na, na
dfid, Pancake16, 1 0 9 10 5 8 7 11 6 2 3 4 12 13 14 15 , 7, 928980819, 34.487457, 26936772.000000
dfid, Pancake16, 11 0 14 10 5 2 13 8 12 3 6 7 15 1 9 4 , na, na, na, na
dfid, Pancake16, 1 2 0 13 6 11 14 15 8 9 5 3 4 10 12 7 , na, na, na, na
dfid, Pancake16, 3 1 6 4 7 0 2 12 15 10 14 13 5 11 9 8 , na, na, na, na
dfid, Pancake16, 13 12 2 15 11 1 9 5 3 4 14 10 0 7 6 8 , na, na, na, na
dfid, Pancake16, 4 2 1 8 5 0 9 13 6 14 3 11 10 15 12 7 , na, na, na, na
dfid, Pancake16, 9 7 6 5 10 11 12 13 14 4 15 8 1 0 3 2 , na, na, na, na
dfid, Pancake16, 2 1 11 10 9 6 7 8 12 13 5 0 3 4 14 15 , 7, 1330649756, 49.680935, 26783910.000000
dfid, Pancake16, 9 4 5 6 15 7 8 3 11 12 0 10 2 1 13 14 , na, na, na, na
dfid, Pancake16, 11 3 15 14 12 13 2 5 10 7 4 1 8 9 6 0 , na, na, na, na
dfid, Pancake16, 15 13 12 11 10 9 8 14 0 1 2 3 4 5 6 7 , 4, 649690, 0.024000, 27070416.000000
dfid, Pancake16, 12 11 10 9 8 7 6 0 1 2 3 4 5 13 14 15 , 2, 2625, 0.000098, 26785716.000000
dfid, Pancake16, 11 8 5 4 7 0 2 1 14 10 12 15 6 13 3 9 , na, na, na, na
dfid, Pancake16, 7 6 5 4 3 2 1 0 8 9 10 11 12 13 14 15 , 1, 108, 0.000005, 21600000.000000
dfid, Pancake16, 6 2 7 8 9 10 11 5 4 0 1 3 12 13 14 15 , 6, 14314413, 0.533596, 26826314.000000
dfid, Pancake16, 11 10 9 8 0 1 2 3 7 6 5 4 12 13 14 15 , 3, 33433, 0.001240, 26962096.000000
dfid, Pancake16, 2 1 0 8 12 11 9 10 3 4 7 6 5 13 14 15 , 6, 57963108, 2.155213, 26894374.000000
dfid, Pancake16, 13 12 11 10 0 1 2 3 4 5 6 7 8 9 14 15 , 2, 2896, 0.000108, 26814814.000000
dfid, Pancake16, 12 13 11 10 9 8 7 6 5 4 3 2 1 0 14 15 , 2, 410, 0.000015, 27333334.000000
dfid, Pancake16, 2 3 4 5 6 7 8 9 10 11 1 0 12 13 14 15 , 2, 2067, 0.000077, 26844156.000000
dfid, Pancake16, 5 6 11 12 0 1 10 9 8 7 13 14 15 4 3 2 , 8, 5876298149, 218.907211, 26843786.000000
dfid, Pancake16, 8 15 3 1 14 11 13 6 9 4 2 12 0 7 10 5 , na, na, na, na
dfid, Pancake16, 13 12 11 10 9 8 7 0 1 2 3 4 5 6 14 15 , 2, 2851, 0.000106, 26896226.000000
dfid, Pancake16, 12 11 10 9 8 7 6 5 4 3 2 1 0 14 15 13 , 3, 44721, 0.001659, 26956602.000000
dfid, Pancake16, 7 3 4 5 6 8 9 10 11 12 13 14 2 1 0 15 , 4, 179514, 0.006714, 26737266.000000
dfid, Pancake16, 7 8 9 10 11 12 6 5 4 3 2 1 0 13 14 15 , 2, 1238, 0.000046, 26913042.000000
dfid, Pancake16, 7 6 5 4 2 3 1 0 8 9 10 11 12 13 14 15 , 4, 213592, 0.007892, 27064370.000000
dfid, Pancake16, 8 12 14 13 0 2 7 6 4 9 11 3 15 5 1 10 , na, na, na, na
dfid, Pancake16, 15 14 13 12 11 0 1 2 3 4 5 6 7 8 9 10 , 2, 3333, 0.000125, 26663998.000000
dfid, Pancake16, 6 7 8 9 10 11 12 5 0 4 3 2 1 13 14 15 , 4, 284205, 0.010506, 27051684.000000
dfid, Pancake16, 7 8 9 10 11 12 13 14 6 1 0 2 3 4 5 15 , 4, 331848, 0.012251, 270874
